frame,x,dx_home,PheroAAlong,PheroAFront,Carrying,CarryingFood,crop_cells,spoil,heading,Energy,Crowding,AtNest,FoodAdjacent,Stillness,h0,h1,PheroBAlong,PheroBFront,h2,h3,p_move,p_tumble,trail_term,move_presquash,drop_urge,MoistureGrad,SurfaceCurvature
10029,125,0,-0.07581,0.00000,0.0000,0.0000,0,0,4,0.2156,0.5000,0.0000,0.0000,0.0574,-0.97847,-0.97804,-0.24901,0.00095,-0.49851,0.66601,0.37360,0.00000,-0.00108,-0.33833,0.00000,0.11203,0.83333
10030,125,0,-0.07581,0.00000,0.0000,0.0000,0,0,4,0.2156,0.5000,0.0000,0.0000,0.0574,-0.97847,-0.97804,-0.24901,0.00095,-0.49851,0.66601,0.37360,0.00000,-0.00108,-0.33833,0.00000,0.11203,0.83333
10031,125,0,-0.07581,0.00000,0.0000,0.0000,0,0,4,0.2156,0.5000,0.0000,0.0000,0.0574,-0.97847,-0.97804,-0.24901,0.00095,-0.49851,0.66601,0.37360,0.00000,-0.00108,-0.33833,0.00000,0.11203,0.83333
10032,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,4,0.2150,0.6250,0.0000,0.0000,0.0599,-0.97854,-0.97798,-0.23944,0.00093,-0.48364,0.65947,0.38015,0.00000,-0.00140,-0.31528,0.00000,0.11203,0.83333
10033,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,4,0.2150,0.6250,0.0000,0.0000,0.0599,-0.97854,-0.97798,-0.23944,0.00093,-0.48364,0.65947,0.38015,0.00000,-0.00140,-0.31528,0.00000,0.11203,0.83333
10034,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,4,0.2150,0.6250,0.0000,0.0000,0.0599,-0.97854,-0.97798,-0.23944,0.00093,-0.48364,0.65947,0.38015,0.00000,-0.00140,-0.31528,0.00000,0.11203,0.83333
10035,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,4,0.2150,0.6250,0.0000,0.0000,0.0599,-0.97854,-0.97798,-0.23944,0.00093,-0.48364,0.65947,0.38015,0.00000,-0.00140,-0.31528,0.00000,0.11203,0.83333
10036,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,4,0.2150,0.6250,0.0000,0.0000,0.0599,-0.97854,-0.97798,-0.23944,0.00093,-0.48364,0.65947,0.38015,0.00000,-0.00140,-0.31528,0.00000,0.11203,0.83333
10037,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,4,0.2150,0.6250,0.0000,0.0000,0.0599,-0.97854,-0.97798,-0.23944,0.00093,-0.48364,0.65947,0.38015,0.00000,-0.00140,-0.31528,0.00000,0.11203,0.83333
10038,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2143,0.6250,0.0000,0.0000,0.0625,-0.97854,-0.97798,-0.41284,0.00000,-0.66410,0.74856,0.25211,0.00000,-0.00140,-0.98329,0.00000,0.11203,0.83333
10039,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2143,0.6250,0.0000,0.0000,0.0625,-0.97854,-0.97798,-0.41284,0.00000,-0.66410,0.74856,0.25211,0.00000,-0.00140,-0.98329,0.00000,0.11203,0.83333
10040,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2143,0.6250,0.0000,0.0000,0.0625,-0.97854,-0.97798,-0.41284,0.00000,-0.66410,0.74856,0.25211,0.00000,-0.00140,-0.98329,0.00000,0.11203,0.83333
10041,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2143,0.6250,0.0000,0.0000,0.0625,-0.97854,-0.97798,-0.41284,0.00000,-0.66410,0.74856,0.25211,0.00000,-0.00140,-0.98329,0.00000,0.11203,0.83333
10042,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2143,0.6250,0.0000,0.0000,0.0625,-0.97854,-0.97798,-0.41284,0.00000,-0.66410,0.74856,0.25211,0.00000,-0.00140,-0.98329,0.00000,0.11203,0.83333
10043,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2143,0.6250,0.0000,0.0000,0.0625,-0.97854,-0.97798,-0.41284,0.00000,-0.66410,0.74856,0.25211,0.00000,-0.00140,-0.98329,0.00000,0.11203,0.83333
10044,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2136,0.6250,0.0000,0.0000,0.0651,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25668,0.00000,-0.00158,-0.94794,0.00000,0.11203,0.83333
10045,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2136,0.6250,0.0000,0.0000,0.0651,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25668,0.00000,-0.00158,-0.94794,0.00000,0.11203,0.83333
10046,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2136,0.6250,0.0000,0.0000,0.0651,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25668,0.00000,-0.00158,-0.94794,0.00000,0.11203,0.83333
10047,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2136,0.6250,0.0000,0.0000,0.0651,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25668,0.00000,-0.00158,-0.94794,0.00000,0.11203,0.83333
10048,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2136,0.6250,0.0000,0.0000,0.0651,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25668,0.00000,-0.00158,-0.94794,0.00000,0.11203,0.83333
10049,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2136,0.6250,0.0000,0.0000,0.0651,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25668,0.00000,-0.00158,-0.94794,0.00000,0.11203,0.83333
10050,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2130,0.6250,0.0000,0.0000,0.0678,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25748,0.00000,-0.00158,-0.94192,0.00000,0.11203,0.83333
10051,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2130,0.6250,0.0000,0.0000,0.0678,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25748,0.00000,-0.00158,-0.94192,0.00000,0.11203,0.83333
10052,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2130,0.6250,0.0000,0.0000,0.0678,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25748,0.00000,-0.00158,-0.94192,0.00000,0.11203,0.83333
10053,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2130,0.6250,0.0000,0.0000,0.0678,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25748,0.00000,-0.00158,-0.94192,0.00000,0.11203,0.83333
10054,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2130,0.6250,0.0000,0.0000,0.0678,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25748,0.00000,-0.00158,-0.94192,0.00000,0.11203,0.83333
10055,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2130,0.6250,0.0000,0.0000,0.0678,-0.97857,-0.97794,-0.40187,0.00000,-0.65650,0.74432,0.25748,0.00000,-0.00158,-0.94192,0.00000,0.11203,0.83333
10056,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2123,0.6250,0.0000,0.0000,0.0706,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26263,0.00000,-0.00158,-0.90379,0.00000,0.11203,0.83333
10057,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2123,0.6250,0.0000,0.0000,0.0706,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26263,0.00000,-0.00158,-0.90379,0.00000,0.11203,0.83333
10058,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2123,0.6250,0.0000,0.0000,0.0706,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26263,0.00000,-0.00158,-0.90379,0.00000,0.11203,0.83333
10059,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2123,0.6250,0.0000,0.0000,0.0706,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26263,0.00000,-0.00158,-0.90379,0.00000,0.11203,0.83333
10060,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2123,0.6250,0.0000,0.0000,0.0706,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26263,0.00000,-0.00158,-0.90379,0.00000,0.11203,0.83333
10061,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2123,0.6250,0.0000,0.0000,0.0706,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26263,0.00000,-0.00158,-0.90379,0.00000,0.11203,0.83333
10062,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2116,0.6250,0.0000,0.0000,0.0734,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26349,0.00000,-0.00158,-0.89761,0.00000,0.11203,0.83333
10063,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2116,0.6250,0.0000,0.0000,0.0734,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26349,0.00000,-0.00158,-0.89761,0.00000,0.11203,0.83333
10064,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2116,0.6250,0.0000,0.0000,0.0734,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26349,0.00000,-0.00158,-0.89761,0.00000,0.11203,0.83333
10065,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2116,0.6250,0.0000,0.0000,0.0734,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26349,0.00000,-0.00158,-0.89761,0.00000,0.11203,0.83333
10066,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2116,0.6250,0.0000,0.0000,0.0734,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26349,0.00000,-0.00158,-0.89761,0.00000,0.11203,0.83333
10067,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2116,0.6250,0.0000,0.0000,0.0734,-0.97857,-0.97794,-0.39048,0.00000,-0.64824,0.73978,0.26349,0.00000,-0.00158,-0.89761,0.00000,0.11203,0.83333
10068,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2110,0.6250,0.0000,0.0000,0.0762,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26802,0.00000,-0.00158,-0.86553,0.00000,0.11203,0.83333
10069,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2110,0.6250,0.0000,0.0000,0.0762,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26802,0.00000,-0.00158,-0.86553,0.00000,0.11203,0.83333
10070,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2110,0.6250,0.0000,0.0000,0.0762,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26802,0.00000,-0.00158,-0.86553,0.00000,0.11203,0.83333
10071,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2110,0.6250,0.0000,0.0000,0.0762,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26802,0.00000,-0.00158,-0.86553,0.00000,0.11203,0.83333
10072,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2110,0.6250,0.0000,0.0000,0.0762,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26802,0.00000,-0.00158,-0.86553,0.00000,0.11203,0.83333
10073,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2110,0.6250,0.0000,0.0000,0.0762,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26802,0.00000,-0.00158,-0.86553,0.00000,0.11203,0.83333
10074,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2103,0.6250,0.0000,0.0000,0.0791,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26894,0.00000,-0.00158,-0.85918,0.00000,0.11203,0.83333
10075,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2103,0.6250,0.0000,0.0000,0.0791,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26894,0.00000,-0.00158,-0.85918,0.00000,0.11203,0.83333
10076,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2103,0.6250,0.0000,0.0000,0.0791,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26894,0.00000,-0.00158,-0.85918,0.00000,0.11203,0.83333
10077,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2103,0.6250,0.0000,0.0000,0.0791,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26894,0.00000,-0.00158,-0.85918,0.00000,0.11203,0.83333
10078,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2103,0.6250,0.0000,0.0000,0.0791,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26894,0.00000,-0.00158,-0.85918,0.00000,0.11203,0.83333
10079,125,0,-0.11111,0.00000,0.0000,0.0000,0,0,5,0.2103,0.6250,0.0000,0.0000,0.0791,-0.97857,-0.97794,-0.38164,0.00000,-0.64156,0.73614,0.26894,0.00000,-0.00158,-0.85918,0.00000,0.11203,0.83333
10080,125,0,-0.04262,0.00027,0.0000,0.0000,0,0,0,0.2097,0.6250,0.0000,0.0000,0.0821,-0.97838,-0.97814,-0.35766,0.00006,-0.62207,0.72573,0.28137,0.00000,-0.00060,-0.77703,0.00000,0.11203,0.83333
10081,125,0,-0.04262,0.00027,0.0000,0.0000,0,0,0,0.2097,0.6250,0.0000,0.0000,0.0821,-0.97838,-0.97814,-0.35766,0.00006,-0.62207,0.72573,0.28137,0.00000,-0.00060,-0.77703,0.00000,0.11203,0.83333
10082,125,0,-0.04262,0.00027,0.0000,0.0000,0,0,0,0.2097,0.6250,0.0000,0.0000,0.0821,-0.97838,-0.97814,-0.35766,0.00006,-0.62207,0.72573,0.28137,0.00000,-0.00060,-0.77703,0.00000,0.11203,0.83333
10083,125,0,-0.04262,0.00027,0.0000,0.0000,0,0,0,0.2097,0.6250,0.0000,0.0000,0.0821,-0.97838,-0.97814,-0.35766,0.00006,-0.62207,0.72573,0.28137,0.00000,-0.00060,-0.77703,0.00000,0.11203,0.83333
10084,125,0,-0.04262,0.00027,0.0000,0.0000,0,0,0,0.2097,0.6250,0.0000,0.0000,0.0821,-0.97838,-0.97814,-0.35766,0.00006,-0.62207,0.72573,0.28137,0.00000,-0.00060,-0.77703,0.00000,0.11203,0.83333
10085,125,0,-0.04262,0.00027,0.0000,0.0000,0,0,0,0.2097,0.6250,0.0000,0.0000,0.0821,-0.97838,-0.97814,-0.35766,0.00006,-0.62207,0.72573,0.28137,0.00000,-0.00060,-0.77703,0.00000,0.11203,0.83333
10086,125,0,-0.10801,0.00000,0.0000,0.0000,0,0,5,0.2090,0.6250,0.0000,0.0000,0.0851,-0.97856,-0.97795,-0.37101,0.00000,-0.63317,0.73162,0.27565,0.00000,-0.00153,-0.81392,0.00000,0.11203,0.83333
10087,125,0,-0.10801,0.00000,0.0000,0.0000,0,0,5,0.2090,0.6250,0.0000,0.0000,0.0851,-0.97856,-0.97795,-0.37101,0.00000,-0.63317,0.73162,0.27565,0.00000,-0.00153,-0.81392,0.00000,0.11203,0.83333
10088,125,0,-0.10801,0.00000,0.0000,0.0000,0,0,5,0.2090,0.6250,0.0000,0.0000,0.0851,-0.97856,-0.97795,-0.37101,0.00000,-0.63317,0.73162,0.27565,0.00000,-0.00153,-0.81392,0.00000,0.11203,0.83333
10089,125,0,-0.10801,0.00000,0.0000,0.0000,0,0,5,0.2090,0.6250,0.0000,0.0000,0.0851,-0.97856,-0.97795,-0.37101,0.00000,-0.63317,0.73162,0.27565,0.00000,-0.00153,-0.81392,0.00000,0.11203,0.83333
10090,125,0,-0.10801,0.00000,0.0000,0.0000,0,0,5,0.2090,0.6250,0.0000,0.0000,0.0851,-0.97856,-0.97795,-0.37101,0.00000,-0.63317,0.73162,0.27565,0.00000,-0.00153,-0.81392,0.00000,0.11203,0.83333
10091,125,0,-0.10801,0.00000,0.0000,0.0000,0,0,5,0.2090,0.6250,0.0000,0.0000,0.0851,-0.97856,-0.97795,-0.37101,0.00000,-0.63317,0.73162,0.27565,0.00000,-0.00153,-0.81392,0.00000,0.11203,0.83333
10092,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2083,0.6250,0.0000,0.0000,0.0881,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28210,0.00000,-0.00149,-0.77241,0.00000,0.11203,0.83333
10093,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2083,0.6250,0.0000,0.0000,0.0881,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28210,0.00000,-0.00149,-0.77241,0.00000,0.11203,0.83333
10094,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2083,0.6250,0.0000,0.0000,0.0881,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28210,0.00000,-0.00149,-0.77241,0.00000,0.11203,0.83333
10095,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2083,0.6250,0.0000,0.0000,0.0881,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28210,0.00000,-0.00149,-0.77241,0.00000,0.11203,0.83333
10096,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2083,0.6250,0.0000,0.0000,0.0881,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28210,0.00000,-0.00149,-0.77241,0.00000,0.11203,0.83333
10097,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2083,0.6250,0.0000,0.0000,0.0881,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28210,0.00000,-0.00149,-0.77241,0.00000,0.11203,0.83333
10098,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2077,0.6250,0.0000,0.0000,0.0913,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28317,0.00000,-0.00149,-0.76573,0.00000,0.11203,0.83333
10099,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2077,0.6250,0.0000,0.0000,0.0913,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28317,0.00000,-0.00149,-0.76573,0.00000,0.11203,0.83333
10100,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2077,0.6250,0.0000,0.0000,0.0913,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28317,0.00000,-0.00149,-0.76573,0.00000,0.11203,0.83333
10101,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2077,0.6250,0.0000,0.0000,0.0913,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28317,0.00000,-0.00149,-0.76573,0.00000,0.11203,0.83333
10102,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2077,0.6250,0.0000,0.0000,0.0913,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28317,0.00000,-0.00149,-0.76573,0.00000,0.11203,0.83333
10103,125,0,-0.10490,0.00000,0.0000,0.0000,0,0,5,0.2077,0.6250,0.0000,0.0000,0.0913,-0.97855,-0.97796,-0.36000,0.00000,-0.62406,0.72678,0.28317,0.00000,-0.00149,-0.76573,0.00000,0.11203,0.83333
10104,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2070,0.7500,0.0000,0.0000,0.0944,-0.97854,-0.97798,-0.35025,0.00000,-0.61561,0.72234,0.28342,0.00000,-0.00140,-0.76417,0.00000,0.11203,0.83333
10105,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2070,0.7500,0.0000,0.0000,0.0944,-0.97854,-0.97798,-0.35025,0.00000,-0.61561,0.72234,0.28342,0.00000,-0.00140,-0.76417,0.00000,0.11203,0.83333
10106,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2070,0.7500,0.0000,0.0000,0.0944,-0.97854,-0.97798,-0.35025,0.00000,-0.61561,0.72234,0.28342,0.00000,-0.00140,-0.76417,0.00000,0.11203,0.83333
10107,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2070,0.7500,0.0000,0.0000,0.0944,-0.97854,-0.97798,-0.35025,0.00000,-0.61561,0.72234,0.28342,0.00000,-0.00140,-0.76417,0.00000,0.11203,0.83333
10108,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2070,0.7500,0.0000,0.0000,0.0944,-0.97854,-0.97798,-0.35025,0.00000,-0.61561,0.72234,0.28342,0.00000,-0.00140,-0.76417,0.00000,0.11203,0.83333
10109,125,0,-0.09859,0.00000,0.0000,0.0000,0,0,5,0.2070,0.7500,0.0000,0.0000,0.0944,-0.97854,-0.97798,-0.35025,0.00000,-0.61561,0.72234,0.28342,0.00000,-0.00140,-0.76417,0.00000,0.11203,0.83333
10110,125,0,-0.04000,0.00024,0.0000,0.0000,0,0,0,0.2063,0.7500,0.0000,0.0000,0.0977,-0.97837,-0.97815,-0.34005,0.00005,-0.60635,0.71754,0.29047,0.00000,-0.00057,-0.72134,0.00000,0.11203,0.83333
10111,125,0,-0.04000,0.00024,0.0000,0.0000,0,0,0,0.2063,0.7500,0.0000,0.0000,0.0977,-0.97837,-0.97815,-0.34005,0.00005,-0.60635,0.71754,0.29047,0.00000,-0.00057,-0.72134,0.00000,0.11203,0.83333
10112,125,0,-0.04000,0.00024,0.0000,0.0000,0,0,0,0.2063,0.7500,0.0000,0.0000,0.0977,-0.97837,-0.97815,-0.34005,0.00005,-0.60635,0.71754,0.29047,0.00000,-0.00057,-0.72134,0.00000,0.11203,0.83333
10113,125,0,-0.04000,0.00024,0.0000,0.0000,0,0,0,0.2063,0.7500,0.0000,0.0000,0.0977,-0.97837,-0.97815,-0.34005,0.00005,-0.60635,0.71754,0.29047,0.00000,-0.00057,-0.72134,0.00000,0.11203,0.83333
10114,125,0,-0.04000,0.00024,0.0000,0.0000,0,0,0,0.2063,0.7500,0.0000,0.0000,0.0977,-0.97837,-0.97815,-0.34005,0.00005,-0.60635,0.71754,0.29047,0.00000,-0.00057,-0.72134,0.00000,0.11203,0.83333
10115,125,0,-0.04000,0.00024,0.0000,0.0000,0,0,0,0.2063,0.7500,0.0000,0.0000,0.0977,-0.97837,-0.97815,-0.34005,0.00005,-0.60635,0.71754,0.29047,0.00000,-0.00057,-0.72134,0.00000,0.11203,0.83333
10116,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2057,0.7500,0.0000,0.0000,0.1009,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.29912,0.00000,-0.00052,-0.67159,0.00000,0.11203,0.83333
10117,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2057,0.7500,0.0000,0.0000,0.1009,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.29912,0.00000,-0.00052,-0.67159,0.00000,0.11203,0.83333
10118,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2057,0.7500,0.0000,0.0000,0.1009,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.29912,0.00000,-0.00052,-0.67159,0.00000,0.11203,0.83333
10119,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2057,0.7500,0.0000,0.0000,0.1009,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.29912,0.00000,-0.00052,-0.67159,0.00000,0.11203,0.83333
10120,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2057,0.7500,0.0000,0.0000,0.1009,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.29912,0.00000,-0.00052,-0.67159,0.00000,0.11203,0.83333
10121,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2057,0.7500,0.0000,0.0000,0.1009,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.29912,0.00000,-0.00052,-0.67159,0.00000,0.11203,0.83333
10122,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2050,0.7500,0.0000,0.0000,0.1043,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.30038,0.00000,-0.00052,-0.66458,0.00000,0.11203,0.83333
10123,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2050,0.7500,0.0000,0.0000,0.1043,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.30038,0.00000,-0.00052,-0.66458,0.00000,0.11203,0.83333
10124,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2050,0.7500,0.0000,0.0000,0.1043,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.30038,0.00000,-0.00052,-0.66458,0.00000,0.11203,0.83333
10125,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2050,0.7500,0.0000,0.0000,0.1043,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.30038,0.00000,-0.00052,-0.66458,0.00000,0.11203,0.83333
10126,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2050,0.7500,0.0000,0.0000,0.1043,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.30038,0.00000,-0.00052,-0.66458,0.00000,0.11203,0.83333
10127,125,0,-0.03704,0.00023,0.0000,0.0000,0,0,0,0.2050,0.7500,0.0000,0.0000,0.1043,-0.97837,-0.97816,-0.32821,0.00005,-0.59502,0.71175,0.30038,0.00000,-0.00052,-0.66458,0.00000,0.11203,0.83333
10128,125,0,-0.03401,0.00021,0.0000,0.0000,0,0,0,0.2043,0.7500,0.0000,0.0000,0.1077,-0.97836,-0.97816,-0.32292,0.00003,-0.58974,0.70909,0.30532,0.00000,-0.00048,-0.63763,0.00000,0.11203,0.83333
10129,125,0,-0.03401,0.00021,0.0000,0.0000,0,0,0,0.2043,0.7500,0.0000,0.0000,0.1077,-0.97836,-0.97816,-0.32292,0.00003,-0.58974,0.70909,0.30532,0.00000,-0.00048,-0.63763,0.00000,0.11203,0.83333
10130,125,0,-0.03401,0.00021,0.0000,0.0000,0,0,0,0.2043,0.7500,0.0000,0.0000,0.1077,-0.97836,-0.97816,-0.32292,0.00003,-0.58974,0.70909,0.30532,0.00000,-0.00048,-0.63763,0.00000,0.11203,0.83333
10131,125,0,-0.03401,0.00021,0.0000,0.0000,0,0,0,0.2043,0.7500,0.0000,0.0000,0.1077,-0.97836,-0.97816,-0.32292,0.00003,-0.58974,0.70909,0.30532,0.00000,-0.00048,-0.63763,0.00000,0.11203,0.83333
10132,125,0,-0.03401,0.00021,0.0000,0.0000,0,0,0,0.2043,0.7500,0.0000,0.0000,0.1077,-0.97836,-0.97816,-0.32292,0.00003,-0.58974,0.70909,0.30532,0.00000,-0.00048,-0.63763,0.00000,0.11203,0.83333
10133,125,0,-0.03401,0.00021,0.0000,0.0000,0,0,0,0.2043,0.7500,0.0000,0.0000,0.1077,-0.97836,-0.97816,-0.32292,0.00003,-0.58974,0.70909,0.30532,0.00000,-0.00048,-0.63763,0.00000,0.11203,0.83333
10134,125,0,-0.08571,0.00000,0.0000,0.0000,0,0,4,0.2037,0.7500,0.0000,0.0000,0.1111,-0.97850,-0.97802,-0.18415,0.00072,-0.37691,0.61611,0.55883,0.00000,-0.00122,0.13335,0.00000,0.11203,0.83333
