frame,x,dx_home,PheroAAlong,PheroAFront,Carrying,CarryingFood,crop_cells,spoil,heading,Energy,Crowding,AtNest,FoodAdjacent,Stillness,h0,h1,PheroBAlong,PheroBFront,h2,h3,p_move,p_tumble,trail_term,move_presquash
2090,56,0,-0.95967,0.00169,0.0000,0.0000,0,0,6,0.5443,0.8333,1.0000,0.0000,0.0000,-0.98068,-0.97515,-0.80162,0.00011,0.97572,0.98032,0.71787,0.00000,-0.01382,0.77222
2091,56,0,-0.95967,0.00169,0.0000,0.0000,0,0,6,0.5443,0.8333,1.0000,0.0000,0.0000,-0.98068,-0.97515,-0.80162,0.00011,0.97572,0.98032,0.71787,0.00000,-0.01382,0.77222
2092,56,0,-0.95967,0.00169,0.0000,0.0000,0,0,6,0.5443,0.8333,1.0000,0.0000,0.0000,-0.98068,-0.97515,-0.80162,0.00011,0.97572,0.98032,0.71787,0.00000,-0.01382,0.77222
2093,56,0,-0.95967,0.00169,0.0000,0.0000,0,0,6,0.5443,0.8333,1.0000,0.0000,0.0000,-0.98068,-0.97515,-0.80162,0.00011,0.97572,0.98032,0.71787,0.00000,-0.01382,0.77222
2094,56,0,-0.38970,0.07587,1.0000,0.0000,0,1,2,0.5361,0.8333,1.0000,0.0000,0.0000,-0.97931,-0.97710,0.46110,0.04877,0.97949,0.97687,0.72420,0.00000,-0.00554,0.81289
2095,56,0,-0.38970,0.07587,1.0000,0.0000,0,1,2,0.5361,0.8333,1.0000,0.0000,0.0000,-0.97931,-0.97710,0.46110,0.04877,0.97949,0.97687,0.72420,0.00000,-0.00554,0.81289
2096,56,0,-0.38970,0.07587,1.0000,0.0000,0,1,2,0.5361,0.8333,1.0000,0.0000,0.0000,-0.97931,-0.97710,0.46110,0.04877,0.97949,0.97687,0.72420,0.00000,-0.00554,0.81289
2097,56,0,-0.38970,0.07587,1.0000,0.0000,0,1,2,0.5361,0.8333,1.0000,0.0000,0.0000,-0.97931,-0.97710,0.46110,0.04877,0.97949,0.97687,0.72420,0.00000,-0.00554,0.81289
2098,56,0,-0.38970,0.07587,1.0000,0.0000,0,1,2,0.5361,0.8333,1.0000,0.0000,0.0000,-0.97931,-0.97710,0.46110,0.04877,0.97949,0.97687,0.72420,0.00000,-0.00554,0.81289
2099,56,0,-0.38970,0.07587,1.0000,0.0000,0,1,2,0.5361,0.8333,1.0000,0.0000,0.0000,-0.97931,-0.97710,0.46110,0.04877,0.97949,0.97687,0.72420,0.00000,-0.00554,0.81289
2100,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5354,0.8333,1.0000,0.0000,0.0001,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72035,0.00000,-0.01373,0.78795
2101,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5354,0.8333,1.0000,0.0000,0.0001,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72035,0.00000,-0.01373,0.78795
2102,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5354,0.8333,1.0000,0.0000,0.0001,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72035,0.00000,-0.01373,0.78795
2103,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5354,0.8333,1.0000,0.0000,0.0001,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72035,0.00000,-0.01373,0.78795
2104,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5354,0.8333,1.0000,0.0000,0.0001,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72035,0.00000,-0.01373,0.78795
2105,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5354,0.8333,1.0000,0.0000,0.0001,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72035,0.00000,-0.01373,0.78795
2106,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5348,0.8333,1.0000,0.0000,0.0002,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72057,0.00000,-0.01373,0.78933
2107,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5348,0.8333,1.0000,0.0000,0.0002,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72057,0.00000,-0.01373,0.78933
2108,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5348,0.8333,1.0000,0.0000,0.0002,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72057,0.00000,-0.01373,0.78933
2109,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5348,0.8333,1.0000,0.0000,0.0002,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72057,0.00000,-0.01373,0.78933
2110,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5348,0.8333,1.0000,0.0000,0.0002,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72057,0.00000,-0.01373,0.78933
2111,56,0,-0.95336,0.00174,1.0000,0.0000,0,1,6,0.5348,0.8333,1.0000,0.0000,0.0002,-0.98067,-0.97517,-0.80132,0.00011,0.97572,0.98032,0.72057,0.00000,-0.01373,0.78933
2112,56,0,-0.96643,0.00072,0.0000,0.0000,0,0,6,0.5328,0.0000,0.0000,0.0000,0.0000,-0.98069,-0.97513,-0.69704,0.00000,0.97609,0.98007,0.75535,0.00000,-0.01392,1.04377
2113,56,0,-0.96643,0.00072,0.0000,0.0000,0,0,6,0.5328,0.0000,0.0000,0.0000,0.0000,-0.98069,-0.97513,-0.69704,0.00000,0.97609,0.98007,0.75535,0.00000,-0.01392,1.04377
2114,56,0,-0.96643,0.00072,0.0000,0.0000,0,0,6,0.5328,0.0000,0.0000,0.0000,0.0000,-0.98069,-0.97513,-0.69704,0.00000,0.97609,0.98007,0.75535,0.00000,-0.01392,1.04377
2115,56,0,-0.96643,0.00072,0.0000,0.0000,0,0,6,0.5328,0.0000,0.0000,0.0000,0.0000,-0.98069,-0.97513,-0.69704,0.00000,0.97609,0.98007,0.75535,0.00000,-0.01392,1.04377
2116,56,0,-0.96643,0.00072,0.0000,0.0000,0,0,6,0.5328,0.0000,0.0000,0.0000,0.0000,-0.98069,-0.97513,-0.69704,0.00000,0.97609,0.98007,0.75535,0.00000,-0.01392,1.04377
2117,56,0,-0.96643,0.00072,0.0000,0.0000,0,0,6,0.5328,0.0000,0.0000,0.0000,0.0000,-0.98069,-0.97513,-0.69704,0.00000,0.97609,0.98007,0.75535,0.00000,-0.01392,1.04377
2118,56,0,-0.15857,0.11165,0.0000,0.0000,0,0,2,0.5321,0.0000,0.0000,0.0000,0.0000,-0.97870,-0.97780,0.73181,0.06870,0.98016,0.97597,0.75928,0.00000,-0.00225,1.07709
2119,56,0,-0.15857,0.11165,0.0000,0.0000,0,0,2,0.5321,0.0000,0.0000,0.0000,0.0000,-0.97870,-0.97780,0.73181,0.06870,0.98016,0.97597,0.75928,0.00000,-0.00225,1.07709
2120,56,0,-0.15857,0.11165,0.0000,0.0000,0,0,2,0.5321,0.0000,0.0000,0.0000,0.0000,-0.97870,-0.97780,0.73181,0.06870,0.98016,0.97597,0.75928,0.00000,-0.00225,1.07709
2121,56,0,-0.15857,0.11165,0.0000,0.0000,0,0,2,0.5321,0.0000,0.0000,0.0000,0.0000,-0.97870,-0.97780,0.73181,0.06870,0.98016,0.97597,0.75928,0.00000,-0.00225,1.07709
2122,56,0,-0.15857,0.11165,0.0000,0.0000,0,0,2,0.5321,0.0000,0.0000,0.0000,0.0000,-0.97870,-0.97780,0.73181,0.06870,0.98016,0.97597,0.75928,0.00000,-0.00225,1.07709
2123,56,0,-0.15857,0.11165,0.0000,0.0000,0,0,2,0.5321,0.0000,0.0000,0.0000,0.0000,-0.97870,-0.97780,0.73181,0.06870,0.98016,0.97597,0.75928,0.00000,-0.00225,1.07709
2124,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5314,0.0000,0.0000,0.0000,0.0001,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75954,0.00000,-0.00118,1.07931
2125,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5314,0.0000,0.0000,0.0000,0.0001,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75954,0.00000,-0.00118,1.07931
2126,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5314,0.0000,0.0000,0.0000,0.0001,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75954,0.00000,-0.00118,1.07931
2127,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5314,0.0000,0.0000,0.0000,0.0001,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75954,0.00000,-0.00118,1.07931
2128,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5314,0.0000,0.0000,0.0000,0.0001,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75954,0.00000,-0.00118,1.07931
2129,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5314,0.0000,0.0000,0.0000,0.0001,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75954,0.00000,-0.00118,1.07931
2130,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5308,0.0000,0.0000,0.0000,0.0002,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75969,0.00000,-0.00118,1.08069
2131,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5308,0.0000,0.0000,0.0000,0.0002,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75969,0.00000,-0.00118,1.08069
2132,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5308,0.0000,0.0000,0.0000,0.0002,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75969,0.00000,-0.00118,1.08069
2133,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5308,0.0000,0.0000,0.0000,0.0002,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75969,0.00000,-0.00118,1.08069
2134,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5308,0.0000,0.0000,0.0000,0.0002,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75969,0.00000,-0.00118,1.08069
2135,56,0,-0.08331,0.11037,0.0000,0.0000,0,0,2,0.5308,0.0000,0.0000,0.0000,0.0002,-0.97849,-0.97802,0.72231,0.06590,0.98013,0.97600,0.75969,0.00000,-0.00118,1.08069
2136,56,0,-0.47693,0.07321,0.0000,0.0000,0,0,2,0.5288,0.8333,1.0000,0.0000,0.0000,-0.97953,-0.97682,0.47732,0.05097,0.97953,0.97682,0.72597,0.00000,-0.00679,0.82464
2137,56,0,-0.47693,0.07321,0.0000,0.0000,0,0,2,0.5288,0.8333,1.0000,0.0000,0.0000,-0.97953,-0.97682,0.47732,0.05097,0.97953,0.97682,0.72597,0.00000,-0.00679,0.82464
2138,56,0,-0.47693,0.07321,0.0000,0.0000,0,0,2,0.5288,0.8333,1.0000,0.0000,0.0000,-0.97953,-0.97682,0.47732,0.05097,0.97953,0.97682,0.72597,0.00000,-0.00679,0.82464
2139,56,0,-0.47693,0.07321,0.0000,0.0000,0,0,2,0.5288,0.8333,1.0000,0.0000,0.0000,-0.97953,-0.97682,0.47732,0.05097,0.97953,0.97682,0.72597,0.00000,-0.00679,0.82464
2140,56,0,-0.47693,0.07321,0.0000,0.0000,0,0,2,0.5288,0.8333,1.0000,0.0000,0.0000,-0.97953,-0.97682,0.47732,0.05097,0.97953,0.97682,0.72597,0.00000,-0.00679,0.82464
2141,56,0,-0.47693,0.07321,0.0000,0.0000,0,0,2,0.5288,0.8333,1.0000,0.0000,0.0000,-0.97953,-0.97682,0.47732,0.05097,0.97953,0.97682,0.72597,0.00000,-0.00679,0.82464
2142,56,0,-0.69394,0.04848,1.0000,0.0000,0,1,2,0.5187,0.8333,1.0000,0.0000,0.0000,-0.98007,-0.97610,0.00000,0.03073,0.97826,0.97826,0.72713,0.00000,-0.00992,0.83240
2143,56,0,-0.69394,0.04848,1.0000,0.0000,0,1,2,0.5187,0.8333,1.0000,0.0000,0.0000,-0.98007,-0.97610,0.00000,0.03073,0.97826,0.97826,0.72713,0.00000,-0.00992,0.83240
2144,56,0,-0.69394,0.04848,1.0000,0.0000,0,1,2,0.5187,0.8333,1.0000,0.0000,0.0000,-0.98007,-0.97610,0.00000,0.03073,0.97826,0.97826,0.72713,0.00000,-0.00992,0.83240
2145,56,0,-0.69394,0.04848,1.0000,0.0000,0,1,2,0.5187,0.8333,1.0000,0.0000,0.0000,-0.98007,-0.97610,0.00000,0.03073,0.97826,0.97826,0.72713,0.00000,-0.00992,0.83240
2146,56,0,-0.69394,0.04848,1.0000,0.0000,0,1,2,0.5187,0.8333,1.0000,0.0000,0.0000,-0.98007,-0.97610,0.00000,0.03073,0.97826,0.97826,0.72713,0.00000,-0.00992,0.83240
2147,56,0,-0.69394,0.04848,1.0000,0.0000,0,1,2,0.5187,0.8333,1.0000,0.0000,0.0000,-0.98007,-0.97610,0.00000,0.03073,0.97826,0.97826,0.72713,0.00000,-0.00992,0.83240
2148,56,0,-0.65805,0.04779,1.0000,0.0000,0,1,2,0.5180,0.8333,1.0000,0.0000,0.0000,-0.97998,-0.97622,0.00000,0.03030,0.97826,0.97826,0.72739,0.00000,-0.00940,0.83414
2149,56,0,-0.65805,0.04779,1.0000,0.0000,0,1,2,0.5180,0.8333,1.0000,0.0000,0.0000,-0.97998,-0.97622,0.00000,0.03030,0.97826,0.97826,0.72739,0.00000,-0.00940,0.83414
2150,56,0,-0.65805,0.04779,1.0000,0.0000,0,1,2,0.5180,0.8333,1.0000,0.0000,0.0000,-0.97998,-0.97622,0.00000,0.03030,0.97826,0.97826,0.72739,0.00000,-0.00940,0.83414
2151,56,0,-0.65805,0.04779,1.0000,0.0000,0,1,2,0.5180,0.8333,1.0000,0.0000,0.0000,-0.97998,-0.97622,0.00000,0.03030,0.97826,0.97826,0.72739,0.00000,-0.00940,0.83414
2152,56,0,-0.65805,0.04779,1.0000,0.0000,0,1,2,0.5180,0.8333,1.0000,0.0000,0.0000,-0.97998,-0.97622,0.00000,0.03030,0.97826,0.97826,0.72739,0.00000,-0.00940,0.83414
2153,56,0,-0.65805,0.04779,1.0000,0.0000,0,1,2,0.5180,0.8333,1.0000,0.0000,0.0000,-0.97998,-0.97622,0.00000,0.03030,0.97826,0.97826,0.72739,0.00000,-0.00940,0.83414
2154,56,0,-0.94944,0.00430,1.0000,0.0000,0,1,6,0.5173,0.8333,1.0000,0.0000,0.0001,-0.98066,-0.97519,-0.85928,0.00049,0.97552,0.98045,0.72510,0.00000,-0.01367,0.81882
2155,56,0,-0.94944,0.00430,1.0000,0.0000,0,1,6,0.5173,0.8333,1.0000,0.0000,0.0001,-0.98066,-0.97519,-0.85928,0.00049,0.97552,0.98045,0.72510,0.00000,-0.01367,0.81882
2156,56,0,-0.94944,0.00430,1.0000,0.0000,0,1,6,0.5173,0.8333,1.0000,0.0000,0.0001,-0.98066,-0.97519,-0.85928,0.00049,0.97552,0.98045,0.72510,0.00000,-0.01367,0.81882
2157,56,0,-0.94944,0.00430,1.0000,0.0000,0,1,6,0.5173,0.8333,1.0000,0.0000,0.0001,-0.98066,-0.97519,-0.85928,0.00049,0.97552,0.98045,0.72510,0.00000,-0.01367,0.81882
2158,56,0,-0.94944,0.00430,1.0000,0.0000,0,1,6,0.5173,0.8333,1.0000,0.0000,0.0001,-0.98066,-0.97519,-0.85928,0.00049,0.97552,0.98045,0.72510,0.00000,-0.01367,0.81882
2159,56,0,-0.94944,0.00430,1.0000,0.0000,0,1,6,0.5173,0.8333,1.0000,0.0000,0.0001,-0.98066,-0.97519,-0.85928,0.00049,0.97552,0.98045,0.72510,0.00000,-0.01367,0.81882
2160,56,0,-0.97086,0.00198,0.0000,0.0000,0,0,6,0.5153,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80132,0.00011,0.97572,0.98032,0.72568,0.00000,-0.01399,0.82267
2161,56,0,-0.97086,0.00198,0.0000,0.0000,0,0,6,0.5153,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80132,0.00011,0.97572,0.98032,0.72568,0.00000,-0.01399,0.82267
2162,56,0,-0.97086,0.00198,0.0000,0.0000,0,0,6,0.5153,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80132,0.00011,0.97572,0.98032,0.72568,0.00000,-0.01399,0.82267
2163,56,0,-0.97086,0.00198,0.0000,0.0000,0,0,6,0.5153,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80132,0.00011,0.97572,0.98032,0.72568,0.00000,-0.01399,0.82267
2164,56,0,-0.97086,0.00198,0.0000,0.0000,0,0,6,0.5153,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80132,0.00011,0.97572,0.98032,0.72568,0.00000,-0.01399,0.82267
2165,56,0,-0.97086,0.00198,0.0000,0.0000,0,0,6,0.5153,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80132,0.00011,0.97572,0.98032,0.72568,0.00000,-0.01399,0.82267
2166,56,0,-0.97654,0.00084,0.0000,0.0000,0,0,6,0.5134,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97509,-0.69740,0.00000,0.97609,0.98007,0.75032,0.00000,-0.01407,1.00258
2167,56,0,-0.97654,0.00084,0.0000,0.0000,0,0,6,0.5134,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97509,-0.69740,0.00000,0.97609,0.98007,0.75032,0.00000,-0.01407,1.00258
2168,56,0,-0.97654,0.00084,0.0000,0.0000,0,0,6,0.5134,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97509,-0.69740,0.00000,0.97609,0.98007,0.75032,0.00000,-0.01407,1.00258
2169,56,0,-0.97654,0.00084,0.0000,0.0000,0,0,6,0.5134,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97509,-0.69740,0.00000,0.97609,0.98007,0.75032,0.00000,-0.01407,1.00258
2170,56,0,-0.97654,0.00084,0.0000,0.0000,0,0,6,0.5134,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97509,-0.69740,0.00000,0.97609,0.98007,0.75032,0.00000,-0.01407,1.00258
2171,56,0,-0.97654,0.00084,0.0000,0.0000,0,0,6,0.5134,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97509,-0.69740,0.00000,0.97609,0.98007,0.75032,0.00000,-0.01407,1.00258
2172,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5127,0.2500,0.0000,0.0000,0.0000,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75417,0.00000,-0.00437,1.03393
2173,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5127,0.2500,0.0000,0.0000,0.0000,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75417,0.00000,-0.00437,1.03393
2174,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5127,0.2500,0.0000,0.0000,0.0000,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75417,0.00000,-0.00437,1.03393
2175,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5127,0.2500,0.0000,0.0000,0.0000,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75417,0.00000,-0.00437,1.03393
2176,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5127,0.2500,0.0000,0.0000,0.0000,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75417,0.00000,-0.00437,1.03393
2177,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5127,0.2500,0.0000,0.0000,0.0000,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75417,0.00000,-0.00437,1.03393
2178,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5120,0.2500,0.0000,0.0000,0.0001,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75433,0.00000,-0.00437,1.03522
2179,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5120,0.2500,0.0000,0.0000,0.0001,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75433,0.00000,-0.00437,1.03522
2180,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5120,0.2500,0.0000,0.0000,0.0001,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75433,0.00000,-0.00437,1.03522
2181,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5120,0.2500,0.0000,0.0000,0.0001,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75433,0.00000,-0.00437,1.03522
2182,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5120,0.2500,0.0000,0.0000,0.0001,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75433,0.00000,-0.00437,1.03522
2183,56,0,-0.30780,0.10256,0.0000,0.0000,0,0,2,0.5120,0.2500,0.0000,0.0000,0.0001,-0.97910,-0.97735,0.73159,0.06873,0.98015,0.97597,0.75433,0.00000,-0.00437,1.03522
2184,56,0,-0.24429,0.10074,0.0000,0.0000,0,0,2,0.5114,0.2500,0.0000,0.0000,0.0002,-0.97893,-0.97755,0.72208,0.06593,0.98013,0.97600,0.75458,0.00000,-0.00347,1.03736
2185,56,0,-0.24429,0.10074,0.0000,0.0000,0,0,2,0.5114,0.2500,0.0000,0.0000,0.0002,-0.97893,-0.97755,0.72208,0.06593,0.98013,0.97600,0.75458,0.00000,-0.00347,1.03736
2186,56,0,-0.24429,0.10074,0.0000,0.0000,0,0,2,0.5114,0.2500,0.0000,0.0000,0.0002,-0.97893,-0.97755,0.72208,0.06593,0.98013,0.97600,0.75458,0.00000,-0.00347,1.03736
2187,56,0,-0.24429,0.10074,0.0000,0.0000,0,0,2,0.5114,0.2500,0.0000,0.0000,0.0002,-0.97893,-0.97755,0.72208,0.06593,0.98013,0.97600,0.75458,0.00000,-0.00347,1.03736
2188,56,0,-0.24429,0.10074,0.0000,0.0000,0,0,2,0.5114,0.2500,0.0000,0.0000,0.0002,-0.97893,-0.97755,0.72208,0.06593,0.98013,0.97600,0.75458,0.00000,-0.00347,1.03736
2189,56,0,-0.24429,0.10074,0.0000,0.0000,0,0,2,0.5114,0.2500,0.0000,0.0000,0.0002,-0.97893,-0.97755,0.72208,0.06593,0.98013,0.97600,0.75458,0.00000,-0.00347,1.03736
2190,56,0,-0.63779,0.06941,0.0000,0.0000,0,0,2,0.5094,0.8333,1.0000,0.0000,0.0000,-0.97993,-0.97629,0.49475,0.05339,0.97958,0.97676,0.73068,0.00000,-0.00911,0.85654
2191,56,0,-0.63779,0.06941,0.0000,0.0000,0,0,2,0.5094,0.8333,1.0000,0.0000,0.0000,-0.97993,-0.97629,0.49475,0.05339,0.97958,0.97676,0.73068,0.00000,-0.00911,0.85654
2192,56,0,-0.63779,0.06941,0.0000,0.0000,0,0,2,0.5094,0.8333,1.0000,0.0000,0.0000,-0.97993,-0.97629,0.49475,0.05339,0.97958,0.97676,0.73068,0.00000,-0.00911,0.85654
2193,56,0,-0.63779,0.06941,0.0000,0.0000,0,0,2,0.5094,0.8333,1.0000,0.0000,0.0000,-0.97993,-0.97629,0.49475,0.05339,0.97958,0.97676,0.73068,0.00000,-0.00911,0.85654
2194,56,0,-0.63779,0.06941,0.0000,0.0000,0,0,2,0.5094,0.8333,1.0000,0.0000,0.0000,-0.97993,-0.97629,0.49475,0.05339,0.97958,0.97676,0.73068,0.00000,-0.00911,0.85654
2195,56,0,-0.63779,0.06941,0.0000,0.0000,0,0,2,0.5094,0.8333,1.0000,0.0000,0.0000,-0.97993,-0.97629,0.49475,0.05339,0.97958,0.97676,0.73068,0.00000,-0.00911,0.85654
2196,56,0,-0.97040,0.00212,0.0000,0.0000,0,0,6,0.5087,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80176,0.00011,0.97572,0.98032,0.72742,0.00000,-0.01398,0.83434
2197,56,0,-0.97040,0.00212,0.0000,0.0000,0,0,6,0.5087,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80176,0.00011,0.97572,0.98032,0.72742,0.00000,-0.01398,0.83434
2198,56,0,-0.97040,0.00212,0.0000,0.0000,0,0,6,0.5087,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80176,0.00011,0.97572,0.98032,0.72742,0.00000,-0.01398,0.83434
2199,56,0,-0.97040,0.00212,0.0000,0.0000,0,0,6,0.5087,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80176,0.00011,0.97572,0.98032,0.72742,0.00000,-0.01398,0.83434
2200,56,0,-0.97040,0.00212,0.0000,0.0000,0,0,6,0.5087,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80176,0.00011,0.97572,0.98032,0.72742,0.00000,-0.01398,0.83434
2201,56,0,-0.97040,0.00212,0.0000,0.0000,0,0,6,0.5087,0.8333,1.0000,0.0000,0.0000,-0.98070,-0.97511,-0.80176,0.00011,0.97572,0.98032,0.72742,0.00000,-0.01398,0.83434
2202,56,0,-0.97969,0.00093,0.0000,0.0000,0,0,6,0.5067,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.69740,0.00000,0.97609,0.98007,0.75176,0.00000,-0.01412,1.01416
2203,56,0,-0.97969,0.00093,0.0000,0.0000,0,0,6,0.5067,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.69740,0.00000,0.97609,0.98007,0.75176,0.00000,-0.01412,1.01416
2204,56,0,-0.97969,0.00093,0.0000,0.0000,0,0,6,0.5067,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.69740,0.00000,0.97609,0.98007,0.75176,0.00000,-0.01412,1.01416
2205,56,0,-0.97969,0.00093,0.0000,0.0000,0,0,6,0.5067,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.69740,0.00000,0.97609,0.98007,0.75176,0.00000,-0.01412,1.01416
2206,56,0,-0.97969,0.00093,0.0000,0.0000,0,0,6,0.5067,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.69740,0.00000,0.97609,0.98007,0.75176,0.00000,-0.01412,1.01416
2207,56,0,-0.97969,0.00093,0.0000,0.0000,0,0,6,0.5067,0.2500,0.0000,0.0000,0.0000,-0.98072,-0.97508,-0.69740,0.00000,0.97609,0.98007,0.75176,0.00000,-0.01412,1.01416
2208,56,0,-0.40593,0.09715,0.0000,0.0000,0,0,2,0.5060,0.2500,0.0000,0.0000,0.0000,-0.97935,-0.97705,0.70207,0.06064,0.98008,0.97607,0.75535,0.00000,-0.00577,1.04373
2209,56,0,-0.40593,0.09715,0.0000,0.0000,0,0,2,0.5060,0.2500,0.0000,0.0000,0.0000,-0.97935,-0.97705,0.70207,0.06064,0.98008,0.97607,0.75535,0.00000,-0.00577,1.04373
2210,56,0,-0.40593,0.09715,0.0000,0.0000,0,0,2,0.5060,0.2500,0.0000,0.0000,0.0000,-0.97935,-0.97705,0.70207,0.06064,0.98008,0.97607,0.75535,0.00000,-0.00577,1.04373
2211,56,0,-0.40593,0.09715,0.0000,0.0000,0,0,2,0.5060,0.2500,0.0000,0.0000,0.0000,-0.97935,-0.97705,0.70207,0.06064,0.98008,0.97607,0.75535,0.00000,-0.00577,1.04373
2212,56,0,-0.40593,0.09715,0.0000,0.0000,0,0,2,0.5060,0.2500,0.0000,0.0000,0.0000,-0.97935,-0.97705,0.70207,0.06064,0.98008,0.97607,0.75535,0.00000,-0.00577,1.04373
